,content_id,created,content_type_id,title,description,author,duration_in_minutes,view_count
0,e1ce20a5-8d3f-4b41-8beb-4988f3442953,2022-06-16 17:46:54.637389+00:00,PODCAST,"The Wellfocused Podcast: Sn. 4, Ep. 2 - To Ice or Not to Ice? (ft. Chandrashekhar Kodali)","Shekhar Kodali, a physical therapist from Good Shepard Penn Partners, joins the Wellfocused Podcast to discuss the use of ice as treatment for everyday injuries or soreness. There are a lot of misconceptions regarding the optimal way to help heal ourselves and Shekhar helps to clarify which routes to take.",Mitch Sherman,27.0,41
1,74ca8a76-e46d-46a9-b411-77c3ca9352ca,2022-04-22 19:57:26.530582+00:00,PODCAST,"The Wellfocused Podcast: Sn. 3, Ep. 10 - How Do You Talk to Yourself? (ft. Dr. Lily Brown)","Dr. Lily Brown, Director at the Center for the Treatment and Study of Anxiety at the University of Pennsylvania, joins The Wellfocused Podcast to discuss self-talk. Self-talk is something we all participate in and depending if you talk to yourself positively or negatively, can significantly affect your wellbeing. Listen in and learn about positive ways to enhance your self-talk.",Mitch Sherman,23.0,39
2,fd5a631c-7985-4274-a1a3-34ed5b20f13c,2022-06-10 12:25:50.441861+00:00,PODCAST,"The Wellfocused Podcast: Sn. 4, Ep. 1 -  Bias + African-American Education (ft. Jeanette Bioteau)","Jeanette Bioteaux has been a nurse with Penn for over 30 years. Aside from treating patients, Jeanette has taken it upon herself to educate other members of our staff about implicit bias and the history of African-American nurses such as Mary Jane Seacole, Harriet Tubman, Beverly Malone, and more. Here, we talk about some of these untold stories and why it is important that they are share for future generations.",Mitch Sherman,23.0,34
3,d5fe5c94-f5c8-48f5-8097-37f942447049,2022-01-18 18:13:00.114480+00:00,PODCAST,Sleep Tips,"Over the last year, the prevalence of sleep disorders and insomnia have increased tremendously. In this podcast, Dr. Lily Brown, Director of the Center for Treatment and Study of Anxiety, walks you through a few brief sleep tips. Dr. Brown shares evidence-based practices that you can use as first steps to tackle clinically significant insomnia. This podcast shares some great reminders for everyone who is trying to improve their sleep schedules and sleeping habits in the New Year.","Lily Brown, PhD",5.0,33
4,0091d67e-8fd9-42fd-97e9-0a8c27d9d9b0,2022-06-10 17:41:09.444295+00:00,PODCAST,"The Wellfocused Podcast: Sn. 4, Ep. 1 -  Bias + African-American Education (ft. Jeanette Bioteau)","Jeanette Bioteaux has been a nurse with Penn for over 30 years. Aside from treating patients, Jeanette has taken it upon herself to educate other members of our staff about implicit bias and the history of African-American nurses such as Mary Jane Seacole, Harriet Tubman, Beverly Malone, and more. Here, we talk about some of these untold stories and why it is important that they are share for future generations.",Mitch Sherman,21.0,24
5,35c46958-be34-4ee4-b7d1-22d27e06f2c2,2022-03-18 12:13:13.347209+00:00,PODCAST,"The Wellfocused Podcast: Sn. 3, Ep. 6 - Mailbag Episode 2 (ft. Emily McPeak and Janna Rothschild)","Emily McPeak and Janna Rothschild joins The Wellfocused Podcast for the second Mailbag Episode! Here, we answered a variety of wellbeing questions directly submitted by UPHS employees on our Wellfocused platform. We touched on a number of aspects pertaining to sleep, nutrition, general wellbeing, and how to make effective changes to optimize your health.",Mitch Sherman,34.0,24
6,8cd3a279-9ed2-4904-b3c1-6a286be8b2ae,2022-03-11 13:41:50.169617+00:00,PODCAST,"The Wellfocused Podcast: Sn. 3, Ep. 5 - Weight Management and Carb Dynamics (ft. Dr. Rameck Hunt)","Dr. Rameck Hunt joins the Wellfocused Podcast to discuss the ins and outs of how he approaches weight management programs. We dive into different aspects of carbohydrates, the importance of lifestyle changes, and how communication and education is pivotal to patient health.",Mitch Sherman,24.0,23
7,8e36d2bc-cb47-456f-b8d2-7936cef2056d,2022-02-28 18:30:39.623034+00:00,PODCAST,Sleep Tips,"Over the last year, the prevalence of sleep disorders and insomnia have increased tremendously. In this podcast, Dr. Lily Brown, Director of the Center for Treatment and Study of Anxiety, walks you through a few brief sleep tips. Dr. Brown shares evidence-based practices that you can use as first steps to tackle clinically significant insomnia. This podcast shares some great reminders for everyone who is trying to improve their sleep schedules and sleeping habits this year.",Dr. Lily Brown,5.0,23
8,c74c24e7-9cf3-4af5-a40e-a0e0fd1aaa8f,2022-03-04 13:46:35.764951+00:00,PODCAST,"The Wellfocused Podcast: Sn. 3, Ep. 4 - Efficacy of Wrist-Worn Fitness Devices","In our first guest-less episode, I decided to analyze some research investigating how effective wrist-worn fitness devices (Fitbit, Apple Watch, etc.) are at measuring heart rate and calorie expenditure. Take a listen to determine if these devices are effective and how this information can be used to optimize your lifestyle habits as they pertain to exercise.",Mitch Sherman,9.0,19
9,ce07f302-cc2a-4cd0-b6fa-9343e266b1b6,2022-02-28 18:28:20.677512+00:00,PODCAST,What to Do about Brain Fog? (Part 1),"Have you been feeling disorganized, mentally sluggish, and unable to remember things as well as you used to? If you are struggling to concentrate or pay attention, you might be struggling with brain fog. In this podcast, Dr. Lily Brown, Director of the Center for Treatment and Study of Anxiety, will discuss what you can do to combat brain fog. This will serve useful for anyone looking to optimize their mental clarity and boost their well-being and productivity amidst this ongoing pandemic and beyond. Part 2 will be posted separately!",Dr. Lily Brown,7.0,18
