,content_id,created,content_type_id,title,description,author,duration_in_minutes,view_count
0,e8fc416d-af4f-4871-8669-c133907cddae,2022-08-24 19:52:04.444005+00:00,PODCAST,"The Wellfocused Podcast: Sn. 4, Ep. 7 - Social Determinants of Health (ft. Winter Wiggins)","Winter Wiggins, Employee Program Specialist & Care Navigator, joins the Wellfocused Podcast to discuss Project Thrive and social determinants of health. Often times, the reasons behind our health issues are more than meets the eye. Here, we discuss how our socioeconomic standing can determine our health outcomes.",Mitch Sherman,21,170
1,87a9c9ce-f04d-4a62-bd89-91e614f5afb5,2022-08-16 16:56:04.986503+00:00,PODCAST,"The Wellfocused Podcast: Sn. 4, Ep. 6 - DEI from an LGBTQ+ Perspective (ft. Kyle Bonner)","Kyle Bonner, LCSW, Coordinator of Diversity, Equity, and Inclusion, joins The Wellfocused Podcast to discuss societal changes from the perspective of the LGBTQ+ community. Here, we address the state of DEI in society as well as the reaction to the simultaneous progression and regression of inclusion in the country.",Mitch Sherman,22,87
2,e34e65a6-7bb0-44c8-a9e6-5e61ed04a1a9,2022-08-10 17:54:46.708435+00:00,PODCAST,The Wellfocused Podcast: 4.5 - Connections Across Different Religions (ft. Dr. Benjamin Cooperberg),"Dr. Benjamin Cooperberg, Chief of Endocrinology at Pennsylvania Hospital joins The Wellfocused Podcast to discuss a spiritual experience he had with a patient of a different religion and how it helped with the treatment process. We discuss how religions may have more similarities than commonly thought and how showing you care for a patient can go a long way.",Mitch Sherman,29,55
3,74ca8a76-e46d-46a9-b411-77c3ca9352ca,2022-04-22 19:57:26.530582+00:00,PODCAST,"The Wellfocused Podcast: Sn. 3, Ep. 10 - How Do You Talk to Yourself? (ft. Dr. Lily Brown)","Dr. Lily Brown, Director at the Center for the Treatment and Study of Anxiety at the University of Pennsylvania, joins The Wellfocused Podcast to discuss self-talk. Self-talk is something we all participate in and depending if you talk to yourself positively or negatively, can significantly affect your wellbeing. Listen in and learn about positive ways to enhance your self-talk.",Mitch Sherman,23,29
4,4caecc24-d3fc-4760-84fc-7ff123d83968,2022-08-05 18:07:34.884638+00:00,PODCAST,"The Wellfocused Podcast: Sn. 4, Ep. 4 - Work Environment Stressors (ft. Jessie Jarmon)","Staff Support Specialist Jessie Jarmon, MSW, LCSW, joins the Wellfocused Podcast to discuss work environment stressors. Here, we dive into common trends that cause stress for people everyday at work and what strategies can be used to combat this stress.",Mitch Sherman,28,26
5,70d9e9f6-1005-4d18-88c4-b1d9b7c9b5e7,2022-07-29 17:26:21.571381+00:00,EXT_BLOG,Lindsay Bowler - PMX Week Stories of Cultural Humility,"<p>If there’s a need for change, and we have a vision for it, my team is encouraged to do it. We’re not deterred by challenges or bumps in the road.&nbsp;&nbsp;</p><p><br></p><p>Setting up equipment for a CPR class with my supervisor, we looked across the room and saw a sea of light-skinned manikins. Around the same time, our colleague pointed out that the infusion manikins were almost exclusively light-skinned.&nbsp;&nbsp;&nbsp;</p><p><br></p><p>After identifying this opportunity for growth in our department, we started the process of purchasing more training equipment and manikins with multiple different skin tones. Now when we meet with vendors, one of the first questions we ask is about diversity and inclusion, both in their products and in their practices as an organization. It can be hard to find training equipment and manikins that are not light-skinned, but we’re starting to see our vendors make strides toward providing more diverse options.&nbsp;&nbsp;&nbsp;</p><p><br></p><p>I never want someone to feel unwelcome when they walk into one of our trainings. Nor do I want providers to have gaps in their training because they’ve only worked with manikins representing light-skinned patients.&nbsp;&nbsp;</p><p><br></p><p>Our patients and our providers come from many different racial, ethnic, and cultural backgrounds, and our equipment, tools, and training gear should reflect the population we serve.&nbsp;&nbsp;</p><p><br></p><p>Changing the way we do things isn’t always easy, but it’s the right thing to do.&nbsp;&nbsp;</p><p>&nbsp;</p>",Penn Medicine Experience,8,20
6,d0d93fd5-5add-4af8-9d29-ce7bea63a125,2022-07-29 17:30:20.969853+00:00,EXT_BLOG,Danine T. Jones - PMX Week Stories of Cultural Humility,"<p>I like to make things personal with people.&nbsp;&nbsp;</p><p><br></p><p>When I have a new patient, I come into their room and I say, “Hi, I’m Dee with food services. Any questions about the menu?”&nbsp; In some cases, I use hand gestures to help them understand me, making a motion with my hand going to my mouth. Then I look for the reaction on their face. When there’s a language barrier, sometimes I look for a picture of a type of food on my phone to show them, or use the interpreter service if we need extra support.&nbsp;&nbsp;</p><p><br></p><p>It feels good to have food options for patients, and I always offer those small choices to them. I say, “do you want apple juice, orange juice, tea, or coffee?” It helps them get back to normal, and to feel like a whole person again. That’s such an important part of healing. I find out what comfort foods they like, and try to provide them so they feel more like themselves.&nbsp;&nbsp;</p><p><br></p><p>One man came back to the hospital for a surgery after another visit several months before. I asked him if he still liked his chocolate pudding. I remember what my patients like, I remember what they don’t like, so they know I’m here for them.&nbsp;&nbsp;</p><p><br></p><p>I really care about people, and I want them to know I have their back while they’re at the hospital. I’m also rooting for them to get well so they can return to their normal lives. The way I look at it – we’re in a relationship together, we’re on this road together, and that’s comforting.&nbsp;</p>",Penn Medicine Experience,8,19
7,b00f3046-96ef-40ba-8b21-0733758bcf61,2022-07-06 15:42:37.968143+00:00,EXT_BLOG,Tanira Butcher - PMX Week Stories of Cultural Humility,"When I’m with a patient, it’s like I’m their family member for the day.  

My patient was an elderly woman who had late-stage cancer. When I got to her room, I heard from the nurses that she had not slept well. Like many people with dementia, she had her days and nights confused and was restless. I started by giving her a bath because sometimes that helps people wake up. She was a little bit agitated, so I thought about how I could make her feel more comfortable.  

The only real barrier between us was language — I don’t speak any Vietnamese, Thai, or Arabic, which were my patient’s languages, and she didn’t speak any English. We had tried using the interpreter service, but my patient wasn’t really engaging with it.  

 I decided to look for Thai music to play on my phone for her. I saw that the music soothed her, and she sat up in bed and let me hold her hand. She even seemed to be singing along with it.  

 Later that day, a friend of my patient came to visit her. She told me my patient was actually saying her prayers, not singing. I looked up Thai prayers and began playing those on my phone. Our culture, our beliefs are so important to who we are, and it really helped me to care for my patient when I learned more about her.  

 After her friend left, I brought out a basket of clean towels and told her that I’d washed some clothes and needed help folding them. She folded up the towels, then I put them in a pile and quietly moved them back to the basket so she could fold them again. Everyone folds laundry, and I wanted her to feel like she was doing something normal that she would do in her daily life.  

It’s like I was hanging out with my grandma — she just speaks a different language than I do.",Penn Medicine Experience,,18
8,c2b5644b-9829-4bd5-a13a-b0c20bfcd111,2022-07-27 13:20:51.968926+00:00,VIDEO,Understanding Trauma,"Join Dr. Lily Brown, Director of Center for Treatment and Study of Anxiety as she discusses trauma and stressor-related disorders. Learn the impact of prolonged exposure, common responses, and ways to overcome it.",Lily Brown,17,17
9,7415fe17-4aee-4ae6-9758-e4994551b4ad,2022-08-19 20:40:19.189831+00:00,EXT_BLOG,Lars Peterson - PMX Week Stories of Cultural Humility,Stay tuned for Lars Peterson's story of Cultural Humility with The Penn Medicine Experience 2022.,Penn Medicine Experience,,16
