,content_id,created,content_type_id,title,description,author,duration_in_minutes,view_count
0,c2c31499-5b71-4227-b733-89fd041826c8,2022-12-01 19:55:05.342325+00:00,PODCAST,The Wellfocused Podcast: Ep. 40 - What Gets You Moving? (ft. Carly Musser),"Carly Musser, and Exercise Physiologist and Mental Performance Consultant, joins The Wellfocused Podcast to discuss the motivation behind exercise. We dive into how motivation varies person to person, what types of motivation are most effective, and the importance of finding your ""why"".",Mitch Sherman,22.0,23
1,452232e1-4014-409e-a8b3-05bc931cb88f,2021-07-02 15:35:18.898507+00:00,VIDEO,"Wellfocused Podcast: Season 1, Episode 1-Emily McPeak on Work-Life Integration","On this episode of the Wellfocused Podcast, we introduce the podcast before being joined by Emily McPeak, an Employee Wellbeing Coordinator from the University of Pennsylvania Health System. Emily and I discuss the adjustment to non-clinical remote work and the challenges that come with it. Additionally, Emily shares some insights on the upcoming Work-Life program available for UPHS employees. (Recorded April 2021)",Mitchell Sherman,21.0,11
2,b00f3046-96ef-40ba-8b21-0733758bcf61,2022-07-06 15:42:37.968143+00:00,ARTICLE,Tanira Butcher - PMX Week Stories of Cultural Humility,"When I’m with a patient, it’s like I’m their family member for the day.  

My patient was an elderly woman who had late-stage cancer. When I got to her room, I heard from the nurses that she had not slept well. Like many people with dementia, she had her days and nights confused and was restless. I started by giving her a bath because sometimes that helps people wake up. She was a little bit agitated, so I thought about how I could make her feel more comfortable.  

The only real barrier between us was language — I don’t speak any Vietnamese, Thai, or Arabic, which were my patient’s languages, and she didn’t speak any English. We had tried using the interpreter service, but my patient wasn’t really engaging with it.  

 I decided to look for Thai music to play on my phone for her. I saw that the music soothed her, and she sat up in bed and let me hold her hand. She even seemed to be singing along with it.  

 Later that day, a friend of my patient came to visit her. She told me my patient was actually saying her prayers, not singing. I looked up Thai prayers and began playing those on my phone. Our culture, our beliefs are so important to who we are, and it really helped me to care for my patient when I learned more about her.  

 After her friend left, I brought out a basket of clean towels and told her that I’d washed some clothes and needed help folding them. She folded up the towels, then I put them in a pile and quietly moved them back to the basket so she could fold them again. Everyone folds laundry, and I wanted her to feel like she was doing something normal that she would do in her daily life.  

It’s like I was hanging out with my grandma — she just speaks a different language than I do.",Penn Medicine Experience,,9
3,732b534e-2d28-43a9-a1ae-29687d53670a,2022-12-20 17:21:11.511645+00:00,ARTICLE,Facing Burnout as a Healthcare Worker,Explanation of burnout and tips to combat it,Mental Health America,,6
4,d69d5841-bd71-4439-86d5-99f5bd8f0f93,2021-11-30 17:45:48.978339+00:00,VIDEO,Finding the Silver Lining...Or Not,"Sometimes, it is not always ideal to find the silver linings in tough situations. In this video, the Wellfocused Team discusses the dynamics of toxic positivity and strategies to combat it to help pave your way to greater wellbeing.",Emily McPeak,38.0,6
5,c1b6f70a-d083-4af8-94c1-6501356d6e23,2022-12-20 16:27:34.531146+00:00,PODCAST,Meditation Minis,"Available on iTunes and Spotify, Meditation Minis has over 30 million downloads, 230,000 followers on Spotify, and 2000+ Apple Podcast 5-star reviews. The meditations presented in this podcast are from a wide variety of sources and do not subscribe to any particular ideology. Every effort is made to present the meditation techniques in this podcast series in a non-dogmatic, non-religious way. Host Chel Hamilton's voice is calming and clear. As one reviewer wrote, “I love these meditations. They bring me balance, they help me start my day off on the right foot or come out of a frenzied headspace when I’m winding down for bed.”",Chel Hamilton,,5
6,f11872c8-c2c5-4f7e-a453-ed79bfa7aac1,2022-12-20 17:22:05.468834+00:00,ARTICLE,Tips for Healthcare Professionals: COPING WITH STRESS AND COMPASSION FATIGUE,"As a healthcare professional, you may face stress on the job under usual conditions due
to long shifts, competing responsibilities, and witnessing or hearing about difficult patient
experiences. As a responder on the front lines of the coronavirus disease 2019 (COVID-19)
pandemic, you are likely working longer hours, seeing loved ones less, and working in a more
stressful environment. At the same time, you may be coping with the mental health effects that all types of disasters, including public health emergencies, often have. As such, you may be noticing signs of stress and distress in yourself and your coworkers. This tip sheet explores stress and compassion fatigue, as well as signs of distress after a disaster. It identifies ways to cope and enhance resilience, along with resources for more information and support.",SAMHSA,,5
7,ce07f302-cc2a-4cd0-b6fa-9343e266b1b6,2022-02-28 18:28:20.677512+00:00,PODCAST,What to Do about Brain Fog? (Part 1),"Have you been feeling disorganized, mentally sluggish, and unable to remember things as well as you used to? If you are struggling to concentrate or pay attention, you might be struggling with brain fog. In this podcast, Dr. Lily Brown, Director of the Center for Treatment and Study of Anxiety, will discuss what you can do to combat brain fog. This will serve useful for anyone looking to optimize their mental clarity and boost their well-being and productivity amidst this ongoing pandemic and beyond. Part 2 will be posted separately!",Dr. Lily Brown,7.0,5
8,c32a2108-d47f-448f-8a24-f1f5a645db41,2021-04-23 16:41:15.221911+00:00,VIDEO,Loss and Grief During the Coronavirus Pandemic,"In this video from the Columbia University School of Social Work, host Richard Hara sits down with Dr. Katherine Shear, the Marion E. Kenworthy Professor of Psychiatry at Columbia School of Social Work and Columbia College of Physicians and Surgeons, to discuss strategies for processing our loss and handling grief during the coronavirus pandemic.",Columbia University School of Social Work,34.0,4
9,300c35b7-8db4-406f-aa1a-e25aa1e34e8b,2021-08-06 16:55:06.993799+00:00,PODCAST,"Wellfocused Podcast: Season 1, Episode 6-What is Resilience? (ft. Dr. Thea Gallagher)","On this episode of The Wellfocused podcast, we are joined by Dr. Thea Gallagher, an Assistant Professor and the Director of Outpatient Clinic at the Center for the Treatment and Study of Anxiety (CTSA) in the Perelman School of Medicine at the University of Pennsylvania. Dr. Gallagher describes some current and growing challenges that society has faced over the last year and how resilience has become a major topic of conversation.",Mitchell Sherman,21.0,4
