,content_id,created,content_type_id,title,description,author,duration_in_minutes,view_count
0,c93a54bc-6c1f-452b-a1a2-c4bb63c310ac,2020-04-30 14:15:45.805947+00:00,WORKSHEET,Mourner's Bill of Rights,COVID Mourner's Bill of Rights,Dr. Alan Wolfelt,5.0,2
1,7f76996c-e569-44f4-879b-e7b9306bf706,2023-10-13 14:41:23.735769+00:00,WORKSHEET,100 questions to generate gratitude,<p>100 questions to generate gratitude in different areas of your life. </p>,Joel Wong,5.0,1
2,d90ee830-58d3-4bf3-843e-d1a85ff83194,2024-01-11 19:44:01.447768+00:00,VIDEO,Coping with Recent or Ongoing Trauma,<p>Dr. Lily Brown discussed ways to promote healing from trauma based on best-practices from psychology.</p>,Dr. Lily Brown,29.0,16
3,9ab5a093-6c77-499d-9beb-a3073ca243aa,2023-11-02 14:53:31.683535+00:00,VIDEO,Improving Your Relationship With Yourself,<p>In this session we will focus on common traps that can affect our self-perception and strategies for improving our relationship with ourselves which can improve our relationship with others.</p>,Dr. Erica Weitz,26.0,9
4,13a0fafa-6ba6-440c-93a8-447d9ca6c63a,2024-03-07 17:59:10.684564+00:00,VIDEO,Practicing Self-Compassion to Reduce Negative Self-Talk,<p>Join Dr. Erica Weitz as she focused on learning some compassion-focused exercises to reduce negative reactions and judgments of ourselves.</p>,Dr. Erica Weitz,29.0,6
5,41891834-fe0a-4492-98cf-d85ea526ba35,2023-10-12 19:48:46.892339+00:00,VIDEO,Managing Caregiver Burnout,"<p>Join Dr. Lily Brown, Assistant Professor of Psychology in Psychiatry and Director at the Center for the Treatment and Study of Anxiety as she discusses how to navigate the burden or providing caregiving duties across the lifespan in a manner to preserve your well-being and relationships.</p>",Dr. Lily Brown,27.0,4
6,c9e27379-45b9-4fcf-a8b9-50b098281704,2023-08-31 19:15:10.417392+00:00,VIDEO,Preventing Youth Suicide,"There are five types of therapy to be aware of for treating suicidal thoughts and behaviors, each with a slightly different focus, to efforts to reduce or eliminate the patterns. Learn treatment options for youth suicidal thoughts and behaviors.",PsychHub,5.0,3
7,d5fe5c94-f5c8-48f5-8097-37f942447049,2022-01-18 18:13:00.114480+00:00,VIDEO,Sleep Tips,"Over the last year, the prevalence of sleep disorders and insomnia have increased tremendously. In this podcast, Dr. Lily Brown, Director of the Center for Treatment and Study of Anxiety, walks you through a few brief sleep tips. Dr. Brown shares evidence-based practices that you can use as first steps to tackle clinically significant insomnia. This podcast shares some great reminders for everyone who is trying to improve their sleep schedules and sleeping habits in the New Year.","Lily Brown, PhD",5.0,3
8,6a84a979-1c1f-44cf-aab3-243f5fa9f661,2024-01-17 19:17:37.482333+00:00,VIDEO,Parents @ Penn Medicine: Supporting your Child with Anxiety,"<p>Dr. Erica Weitz, Psychologist and Assistant Professor at the Center for the Treatment and Study of Anxiety, as she discussed ways to support your child with anxiety. Learn how to recognize symptoms, different anxiety disorders, as well as parental treatment strategies you can try at home.</p>",Dr. Erica Weitz,28.0,3
9,8052363a-1804-44d1-9581-41ad0844e936,2024-01-09 17:54:46.761680+00:00,VIDEO,Promoting Positive Affect in the Winter Months,"<p>In this session, Dr. Erica Weitz discussed strategies for increasing positive emotion in the winter months including savoring positive experiences and engaging fully in pleasurable activities.</p>",Dr. Erica Weitz,28.0,2
10,df47c74a-5f50-4f6f-a6ee-89ebe0f38976,2023-08-31 19:23:08.451884+00:00,VIDEO,Effective suicide prevention,"This four-minute video provides a brief overview of SPRC’s Effective Suicide Prevention Model, which can help you carry out suicide prevention efforts that are most likely to be effective. It will guide you through the three elements of the model—Strategic Planning, Keys to Success, and the Comprehensive Approach. As described in the model, effective suicide prevention efforts should:

- Help you understand the suicide problem in your community or setting, set clear goals, and prioritize actions that are most likely to make a difference, using a strategic planning process.

- Use a number of guiding principles, or keys to success.

- Combine multiple efforts that work in sync to create change rather than relying on standalone programs to do so.",Suicide Prevention Resource Center,4.0,2
11,bcdfd2e7-e1aa-4c1f-b3a0-0d2a20cdec70,2023-08-31 14:43:37.907786+00:00,VIDEO,Youth Suicide Prevention: Important Questions to Ask Youth,"This video gives caregivers a starting place for the ongoing (and potentially life-saving) conversations we encourage they have with youth who are struggling with suicide. It focuses on the difference between (1) thinking about suicide, (2) planning for suicide, and (3) taking action to end one’s life – all things that need to be taken seriously and often indicate the types of supports that will be most helpful for youth.","Olabode Akintan, Hamilton Health Sciences",8.0,2
12,091d02e6-3c31-475c-a93a-b1b11be40843,2020-04-12 14:54:34.014735+00:00,VIDEO,Yoga Nidra Meditation for Sleep,"Use this guided meditation as you transition into sleep, or as a way to bring meditation into napping. When we can't sleep, it can be due to physical factors, mental and emotional factors, or a combination of both. This track will help facilitate rest, relaxation and sleep rhythms.",Jennifer Piercy,15.0,1
13,d182e76d-69cc-44a3-9ca6-63cb28a94bae,2024-02-22 17:59:45.075360+00:00,VIDEO,Parents @ Penn Medicine: The Good Enough Parent- Coping with Perfectionism in Parenting,<p>Watch this recording to learn ways to cope with high standards that impact our parenting and overall well-being.</p>,Dr. Erica Weitz,30.0,1
14,8e36d2bc-cb47-456f-b8d2-7936cef2056d,2022-02-28 18:30:39.623034+00:00,VIDEO,Sleep Tips (Part 2),"Over the last year, the prevalence of sleep disorders and insomnia have increased tremendously. In this podcast, Dr. Lily Brown, Director of the Center for Treatment and Study of Anxiety, walks you through a few brief sleep tips. Dr. Brown shares evidence-based practices that you can use as first steps to tackle clinically significant insomnia. This podcast shares some great reminders for everyone who is trying to improve their sleep schedules and sleeping habits this year.",Dr. Lily Brown,5.0,1
15,1c10b32a-7e4c-4c78-8c9d-9b13a712b2df,2023-09-28 19:18:22.358197+00:00,VIDEO,Breasfteeding: Lactation and Alochol Use,"<p>In this session, Liz Brooks JD IBCLC FILCA, IBCLC Lactation Consultant, will lead an educational and discussion based workshop on lactation and alcohol. There is a LOT of dis-information out there about what you have to worry about, if you are (for example) wanting to have a glass or two of champagne on Valentine's Day!</p>",Wellfocused,26.0,1
