,content_id,created,content_type_id,title,description,author,duration_in_minutes,view_count
0,7f76996c-e569-44f4-879b-e7b9306bf706,2023-10-13 14:41:23.735769+00:00,WORKSHEET,100 questions to generate gratitude,<p>100 questions to generate gratitude in different areas of your life. </p>,Joel Wong,5.0,3
1,c93a54bc-6c1f-452b-a1a2-c4bb63c310ac,2020-04-30 14:15:45.805947+00:00,WORKSHEET,Mourner's Bill of Rights,COVID Mourner's Bill of Rights,Dr. Alan Wolfelt,5.0,2
2,d90ee830-58d3-4bf3-843e-d1a85ff83194,2024-01-11 19:44:01.447768+00:00,VIDEO,Coping with Recent or Ongoing Trauma,<p>Dr. Lily Brown discussed ways to promote healing from trauma based on best-practices from psychology.</p>,Dr. Lily Brown,29.0,16
3,13a0fafa-6ba6-440c-93a8-447d9ca6c63a,2024-03-07 17:59:10.684564+00:00,VIDEO,Practicing Self-Compassion to Reduce Negative Self-Talk,<p>Join Dr. Erica Weitz as she focused on learning some compassion-focused exercises to reduce negative reactions and judgments of ourselves.</p>,Dr. Erica Weitz,29.0,10
4,9ab5a093-6c77-499d-9beb-a3073ca243aa,2023-11-02 14:53:31.683535+00:00,VIDEO,Improving Your Relationship With Yourself,<p>In this session we will focus on common traps that can affect our self-perception and strategies for improving our relationship with ourselves which can improve our relationship with others.</p>,Dr. Erica Weitz,26.0,9
5,438d4600-e9d7-400f-a536-cab820566e96,2024-03-20 18:14:09.470491+00:00,VIDEO,Parents @ Penn Medicine:  Connecting With and Supporting your Adolescent,"<p>Dr.&nbsp;<a href=""https://www.med.upenn.edu/ctsa/EricaWeitz.html"" rel=""noopener noreferrer"" target=""_blank"">Erica Weitz</a>&nbsp;discussed ways to increase connection with your adolescent in a time where they desire autonomy but crave connection and support.&nbsp;</p>",Dr. Erica Weitz,30.0,7
6,d5fe5c94-f5c8-48f5-8097-37f942447049,2022-01-18 18:13:00.114480+00:00,VIDEO,Sleep Tips,"Over the last year, the prevalence of sleep disorders and insomnia have increased tremendously. In this podcast, Dr. Lily Brown, Director of the Center for Treatment and Study of Anxiety, walks you through a few brief sleep tips. Dr. Brown shares evidence-based practices that you can use as first steps to tackle clinically significant insomnia. This podcast shares some great reminders for everyone who is trying to improve their sleep schedules and sleeping habits in the New Year.","Lily Brown, PhD",5.0,3
7,8052363a-1804-44d1-9581-41ad0844e936,2024-01-09 17:54:46.761680+00:00,VIDEO,Promoting Positive Affect in the Winter Months,"<p>In this session, Dr. Erica Weitz discussed strategies for increasing positive emotion in the winter months including savoring positive experiences and engaging fully in pleasurable activities.</p>",Dr. Erica Weitz,28.0,2
8,41891834-fe0a-4492-98cf-d85ea526ba35,2023-10-12 19:48:46.892339+00:00,VIDEO,Managing Caregiver Burnout,"<p>Join Dr. Lily Brown, Assistant Professor of Psychology in Psychiatry and Director at the Center for the Treatment and Study of Anxiety as she discusses how to navigate the burden or providing caregiving duties across the lifespan in a manner to preserve your well-being and relationships.</p>",Dr. Lily Brown,27.0,2
9,8e36d2bc-cb47-456f-b8d2-7936cef2056d,2022-02-28 18:30:39.623034+00:00,VIDEO,Sleep Tips (Part 2),"Over the last year, the prevalence of sleep disorders and insomnia have increased tremendously. In this podcast, Dr. Lily Brown, Director of the Center for Treatment and Study of Anxiety, walks you through a few brief sleep tips. Dr. Brown shares evidence-based practices that you can use as first steps to tackle clinically significant insomnia. This podcast shares some great reminders for everyone who is trying to improve their sleep schedules and sleeping habits this year.",Dr. Lily Brown,5.0,1
