,content_id,created,content_type_id,title,description,author,duration_in_minutes,view_count
0,39555f44-ba84-497f-b3f9-8f5851c87389,2023-11-08 20:15:43.238282+00:00,PODCAST,The Wellfocused Podcast: Ep. 44 - Behind the Scenes of Leadership (ft. Kenya Pitt),"<p>Kenya Pitt, Chief Human Resources Officer at Penn Presbyterian Medical Center, joins The Wellfocused Podcast to discuss her take on what it means to lead. We discuss growth into leadership, the challenges of making decisions, and the importance of the human touch.</p>",Mitch Sherman,27.0,57
1,8052363a-1804-44d1-9581-41ad0844e936,2024-01-09 17:54:46.761680+00:00,VIDEO,Promoting Positive Affect in the Winter Months,"<p>In this session, Dr. Erica Weitz discussed strategies for increasing positive emotion in the winter months including savoring positive experiences and engaging fully in pleasurable activities.</p>",Dr. Erica Weitz,28.0,31
2,45b8f321-73cb-4d76-ab0e-439cffd44f1f,2024-01-31 11:17:44.551573+00:00,VIDEO,Basics of Effective Interpersonal Communication,<p>Ariana Rivens from Penn Cobalt discussed the building blocks of effective communication with others and how to identify our goals in conversation.</p>,"Ariana Rivens, M.A.",25.0,30
3,d90ee830-58d3-4bf3-843e-d1a85ff83194,2024-01-11 19:44:01.447768+00:00,VIDEO,Coping with Recent or Ongoing Trauma,<p>Dr. Lily Brown discussed ways to promote healing from trauma based on best-practices from psychology.</p>,Dr. Lily Brown,29.0,20
4,e6be3814-d148-474e-ba62-447a5bfed837,2023-12-19 19:43:09.739495+00:00,VIDEO,Parents @ Penn Medicine: Emotion Regulation in Parenthood,"<p>Parenting can tax our executive functioning and emotion regulation.  In this session, Dr. Weitz discussed emotion regulation strategies for difficult parenting moments.</p>",Dr. Erica Weitz,28.0,9
5,7344f69c-c715-4610-8b01-17f16bdf6663,2022-12-20 17:18:57.468333+00:00,ARTICLE,Managing Your Boss,"Work-related stress can get the best of us all. Emails, Slack messages, phones ringing off the hook, your co-worker dropping by for an impromptu meeting — it’s enough to make anyone frazzled.

Feeling some tension is normal, especially if you’re facing a looming deadline or challenging assignment. But when work stress becomes chronic, it can end up affecting both your physical and emotional well-being.

Experiencing work strain is unavoidable — even if you love what you do — but there are steps you can take to keep job stress to a minimum.",APA,,7
6,743aa2f5-dde4-4dae-87c1-3b8c5e0f219e,2023-11-21 20:59:08.956641+00:00,ARTICLE,14 Ways to Ease Seasonal Depression,"<p>If shorter days and shifts in weather zap your energy and make you feel blue, you’ve got classic symptoms of seasonal affective disorder (SAD) — a form of depression triggered by changes in daylight and weather that occur primarily in the fall and winter.</p><p><br></p><p>This article provides tips on how to ease seasonal depression.</p>","Beth W. Orenstein and Michelle Pugle, reviewed by Seth Gillihan, PhD",5.0,7
7,d56f0d55-fd2a-4cac-9da5-59e6fb2051ae,2023-10-10 19:20:56.263979+00:00,VIDEO,Supporting Children with Disruptive Behavior,"<p>Dr. Lily Brown, Assistant Professor of Psychology in Psychiatry and Director at the Center for the<strong>&nbsp;Treatment</strong>&nbsp;and Study of Anxiety, discusses how to navigate disruptive behavior challenges in children to improve the well-being of your family.</p>",Dr. Lily Brown,28.0,6
8,6a84a979-1c1f-44cf-aab3-243f5fa9f661,2024-01-17 19:17:37.482333+00:00,VIDEO,Parents @ Penn Medicine: Supporting your Child with Anxiety,"<p>Dr. Erica Weitz, Psychologist and Assistant Professor at the Center for the Treatment and Study of Anxiety, as she discussed ways to support your child with anxiety. Learn how to recognize symptoms, different anxiety disorders, as well as parental treatment strategies you can try at home.</p>",Dr. Erica Weitz,28.0,6
9,d5fe5c94-f5c8-48f5-8097-37f942447049,2022-01-18 18:13:00.114480+00:00,VIDEO,Sleep Tips,"Over the last year, the prevalence of sleep disorders and insomnia have increased tremendously. In this podcast, Dr. Lily Brown, Director of the Center for Treatment and Study of Anxiety, walks you through a few brief sleep tips. Dr. Brown shares evidence-based practices that you can use as first steps to tackle clinically significant insomnia. This podcast shares some great reminders for everyone who is trying to improve their sleep schedules and sleeping habits in the New Year.","Lily Brown, PhD",5.0,6
