,content_id,created,content_type_id,title,description,author,duration_in_minutes,view_count
0,452232e1-4014-409e-a8b3-05bc931cb88f,2021-07-02 15:35:18.898507+00:00,VIDEO,"Wellfocused Podcast: Season 1, Episode 1-Emily McPeak on Work-Life Integration","On this episode of the Wellfocused Podcast, we introduce the podcast before being joined by Emily McPeak, an Employee Wellbeing Coordinator from the University of Pennsylvania Health System. Emily and I discuss the adjustment to non-clinical remote work and the challenges that come with it. Additionally, Emily shares some insights on the upcoming Work-Life program available for UPHS employees. (Recorded April 2021)",Mitchell Sherman,21.0,10
1,99a551a8-c2fb-47a9-b3f6-64bc700d1b1a,2021-02-05 20:01:13.257546+00:00,VIDEO,Navigating COVID-19 Vaccine Hesitancy and Anxiety,"Dr. Thea Gallagher, PsyD is in conversation with Dr. Shafinaz Akhter, Infectious Diseases Physician and Director of Antimicrobial Stewardship at Chester County Hospital. In this 30-min conversation, the two navigate COVID-19 vaccine hesitancy and anxiety, unpack the science behind the vaccine, and acknowledge the mental and emotional factors involved in the decision to get vaccinated.","Dr. Thea Gallagher, PsyD",27.0,8
2,7f749a54-c5df-4928-8364-ce22a860ce18,2023-09-08 18:54:01.842809+00:00,VIDEO,What is Suicidal Ideation?,This video discusses what suicidal ideation is and what to look for when looking out for a friend.,Psych Hub,5.0,5
3,f60a4cbc-1086-4118-bc6e-ed1b22b4a7aa,2023-08-31 19:27:33.521378+00:00,VIDEO,Leadership: A Critical Component of Workplace Suicide Prevention,Successful programs will have a top level leader that sees this as a cutting edge issue and a workplace health and safety imperative. Cultivating the mindset of civility in community and a culture of trust comes from the top. Communication from leadership on building a caring culture where people look out for each other’s well-being and pull together when times are tough needs to be tied to the mission and vision of the organization and communicated to the workers. Leaders demonstrate this commitment by investing resources of time and money and by modeling self-care and compassion.,"Michelle Walker, VP of Finance and Administration for SSC Underground",13.0,4
4,645c2ed4-dca4-4cb1-a455-f23fa0f2b16a,2023-08-31 19:19:19.760007+00:00,VIDEO,The problem of college student suicide and mental health,This is a video created by the Texas University and College Counseling Center Directors Association to raise awareness about the problem of college student suicide and college student mental health.,Texas State Counseling Center,5.0,3
5,df47c74a-5f50-4f6f-a6ee-89ebe0f38976,2023-08-31 19:23:08.451884+00:00,VIDEO,Effective suicide prevention,"This four-minute video provides a brief overview of SPRC’s Effective Suicide Prevention Model, which can help you carry out suicide prevention efforts that are most likely to be effective. It will guide you through the three elements of the model—Strategic Planning, Keys to Success, and the Comprehensive Approach. As described in the model, effective suicide prevention efforts should:

- Help you understand the suicide problem in your community or setting, set clear goals, and prioritize actions that are most likely to make a difference, using a strategic planning process.

- Use a number of guiding principles, or keys to success.

- Combine multiple efforts that work in sync to create change rather than relying on standalone programs to do so.",Suicide Prevention Resource Center,4.0,3
6,1b0621ea-0530-40e3-99e6-03a36f3c94cf,2021-12-21 22:59:44.541495+00:00,VIDEO,Finding Wise Mind,"Do you feel like you're being pulled in a million different directions? Dr. Lily Brown, Director of the Center for Treatment and Study of Anxiety, breaks down how to balance our practical reality with our emotional needs using the Wise Mind skill. This tool allows you to acknowledge your limited time and energy and helps you make well-rounded decisions in your personal and professional life, even amidst a busy schedule. This short podcast will be especially useful for those looking to maximize their time during this busy holiday season and the New Year.","Lily Brown, PhD",7.0,3
7,21990319-4e48-4f2a-a43a-6b72a93ec2cf,2023-08-24 16:21:48.879972+00:00,VIDEO,Preparing for the Postpartum Period and Maternity Leave,Dr. Erica Weitz discusses common experiences and ways to cope in the postpartum period.,Erica Weitz,29.0,3
8,8e36d2bc-cb47-456f-b8d2-7936cef2056d,2022-02-28 18:30:39.623034+00:00,VIDEO,Sleep Tips (Part 2),"Over the last year, the prevalence of sleep disorders and insomnia have increased tremendously. In this podcast, Dr. Lily Brown, Director of the Center for Treatment and Study of Anxiety, walks you through a few brief sleep tips. Dr. Brown shares evidence-based practices that you can use as first steps to tackle clinically significant insomnia. This podcast shares some great reminders for everyone who is trying to improve their sleep schedules and sleeping habits this year.",Dr. Lily Brown,5.0,2
9,0a7564f0-25b4-4556-a21b-bb9c6f4d0de9,2023-08-31 19:06:03.527819+00:00,VIDEO,Suicide Prevention for Teens and Young Adults,"Dr. Ali Mattu, Assistant Professor of Medical Psychology at Columbia Psychiatry, talks about suicide prevention in teens and young adults. Break the silence and be the one to prevent suicide. The National Suicide Prevention Lifeline (1-800-273-8355) provides 24/7, free and confidential support and prevention and crisis resources for people in distress. Visit https://suicidepreventionlifeline.org/ for more information.","Dr. Ali Mattu, Columbia Psychiatry-NYSPI",4.0,2
10,2d0361ad-4723-4412-82a7-732a75e8f36e,2021-04-28 16:28:24.040546+00:00,VIDEO,Gratitude: One Way to Boost Kids' Mental Health During Pandemic,Recent studies have shown that mindfulness can be helpful for children going through stressful situations. This video from ABC5 Chicago discusses ways  parents and caregivers can incorporate mindfulness and gratitude into their children’s daily lives.,Lauren Petty,4.0,1
11,d5fe5c94-f5c8-48f5-8097-37f942447049,2022-01-18 18:13:00.114480+00:00,VIDEO,Sleep Tips,"Over the last year, the prevalence of sleep disorders and insomnia have increased tremendously. In this podcast, Dr. Lily Brown, Director of the Center for Treatment and Study of Anxiety, walks you through a few brief sleep tips. Dr. Brown shares evidence-based practices that you can use as first steps to tackle clinically significant insomnia. This podcast shares some great reminders for everyone who is trying to improve their sleep schedules and sleeping habits in the New Year.","Lily Brown, PhD",5.0,1
12,92d4c237-2d57-4fcf-bd11-25a064d2101e,2023-08-31 17:52:22.106480+00:00,VIDEO,Youth Suicide Prevention,"If a young person experiences suicidal thoughts, he or she may be feeling too ashamed to talk about them. Suicidal thoughts are usually temporary and it's okay to talk about suicide. Learn conversation starters and the importance of creating a safety response plan.",Psych Hub,4.0,1
13,526f393e-b113-44f6-80da-f0a8776ec33d,2023-08-31 19:11:47.455123+00:00,VIDEO,The importance of talking about suicide to remove stigma,"In the U.S., the suicide rate is rising and suicide is now the second-leading cause of death among adolescents. UF psychiatrist and MBI member Dr. Andres Pumariega discusses this “epidemic,” the importance of talking about it and removing stigma.",Dr. Andres Pumariega,2.0,1
14,4caecc24-d3fc-4760-84fc-7ff123d83968,2022-08-05 18:07:34.884638+00:00,PODCAST,"The Wellfocused Podcast: Sn. 4, Ep. 4 - Work Environment Stressors (ft. Jessie Jarmon)","Staff Support Specialist Jessie Jarmon, MSW, LCSW, joins the Wellfocused Podcast to discuss work environment stressors. Here, we dive into common trends that cause stress for people everyday at work and what strategies can be used to combat this stress.",Mitch Sherman,28.0,17
15,8cd3a279-9ed2-4904-b3c1-6a286be8b2ae,2022-03-11 13:41:50.169617+00:00,PODCAST,"The Wellfocused Podcast: Sn. 3, Ep. 5 - Weight Management and Carb Dynamics (ft. Dr. Rameck Hunt)","Dr. Rameck Hunt joins the Wellfocused Podcast to discuss the ins and outs of how he approaches weight management programs. We dive into different aspects of carbohydrates, the importance of lifestyle changes, and how communication and education is pivotal to patient health.",Mitch Sherman,24.0,8
