,content_id,created,content_type_id,title,description,author,duration_in_minutes,view_count
0,c584cc00-31af-4c79-a149-e55686e61855,2023-03-14 19:32:31.141863+00:00,PODCAST,The Wellfocused Podcast: Ep. 41 - Destigmatizing Substance Use Disorder (ft. Eric Rodriguez),"Eric Rodriguez of the Caron Treatment Center joins The Wellfocused Podcast to take a different look at substance abuse disorders. Here, we talk about the stigma around the disease, how information is communicated, and modern trends in the community.",Mitch Sherman,30.0,24
1,c1688c47-cf16-4d9c-914a-a261019966b5,2023-03-29 18:36:56.946321+00:00,PODCAST,The Powerful Parenting Prevention in 3 Minutes Video Series,"This video series of micro-lesson provides parents with information and tips on topics that are key to guiding their child to a healthy lifestyle and creating a substance-free youth culture within their family. Each lesson is presented by an expert from Caron Treatment Center’s Education Alliance.  At Caron, we know the best time to stop substance use is before it starts.  Access additional information and resources at www.Caron.org/EA-Resource-Kit.

View all episodes here: https://www.youtube.com/playlist?list=PLiGDK3AfZAZBO69nxEP690-pD7ctxbueH

Note: Caron Treatment Centers is a benefits provider for some Penn Medicine employees. Caron provides a full continuum of treatment for substance use disorders and behavioral health along with education and resources for families and loved ones. To get help, call 800-678-2332 or fill out this form: https://www.caron.org/contact-us

For more from the Caron staff about substance use, visit Caron.org or browse their resource and education library at https://www.caron.org/addiction-101.",Caron.org,3.0,22
2,b1b07d1a-2066-4a87-a029-2fb7b3df7dc3,2023-07-07 15:51:45.085125+00:00,PODCAST,The Wellfocused Podcast: Ep. 42 - Optimizing Stretching,"On this episode of The Wellfocused Podcast, I dive into the different types of stretching and which strategies to adopt to optimally improve your flexibility and mobility.",Mitchell Sherman,10.0,22
3,bdf7f7f5-912f-4d8b-9329-f6d756f0be55,2022-11-10 18:51:09.371785+00:00,PODCAST,The Wellfocused Podcast: Ep. 40 - Proper Pronoun-ing (ft. Jessica Cooper),"Social Worker Jessica Cooper joins The Wellfocused Podcast to discuss the ins and outs of modern day pronoun usage. We discuss how and why it is important to use pronounce correctly, societal influence, and why it is vital to respect someone's identity.",Mitch Sherman,32.0,20
4,afd518ef-e3a0-4a8a-a847-eaeec3fddffd,2022-12-20 17:18:02.462154+00:00,ARTICLE,"Being assertive: Reduce Stress, communicate better","Being assertive is a core communication skill. Assertiveness can help you express yourself effectively and stand up for your point of view. It can also help you do this while respecting the rights and beliefs of others.

Being assertive can also help boost your self-esteem and earn others' respect. This can help with stress management. It may especially help you reduce stress if you tend to take on too many responsibilities because you have a hard time saying no.

Some people seem to be naturally assertive. But if you're not assertive, you can learn to be.",Mayo Clinic Staff,,15
5,f11872c8-c2c5-4f7e-a453-ed79bfa7aac1,2022-12-20 17:22:05.468834+00:00,ARTICLE,Tips for Healthcare Professionals: COPING WITH STRESS AND COMPASSION FATIGUE,"As a healthcare professional, you may face stress on the job under usual conditions due
to long shifts, competing responsibilities, and witnessing or hearing about difficult patient
experiences. As a responder on the front lines of the coronavirus disease 2019 (COVID-19)
pandemic, you are likely working longer hours, seeing loved ones less, and working in a more
stressful environment. At the same time, you may be coping with the mental health effects that all types of disasters, including public health emergencies, often have. As such, you may be noticing signs of stress and distress in yourself and your coworkers. This tip sheet explores stress and compassion fatigue, as well as signs of distress after a disaster. It identifies ways to cope and enhance resilience, along with resources for more information and support.",SAMHSA,,13
6,c2c31499-5b71-4227-b733-89fd041826c8,2022-12-01 19:55:05.342325+00:00,PODCAST,The Wellfocused Podcast: Ep. 40 - What Gets You Moving? (ft. Carly Musser),"Carly Musser, and Exercise Physiologist and Mental Performance Consultant, joins The Wellfocused Podcast to discuss the motivation behind exercise. We dive into how motivation varies person to person, what types of motivation are most effective, and the importance of finding your ""why"".",Mitch Sherman,22.0,12
7,09ab5264-3d8f-4e8e-be15-074e38528bf1,2021-06-15 20:08:10.643692+00:00,VIDEO,Tackling Burnout,"Dr. Laura Hamill, Chief Science Officer at Limeade, will share the science behind burnout—including how to spot it, what the causes are, and how to prevent it. She will also share recent research conducted by Limeade Institute on how to use mindsets to handle stress, as well as talk about the important role organizations play in helping to prevent burnout.",Dr. Laura Hamill,60.0,12
8,53b97d96-4eb6-4482-bb4d-2b50c263d32d,2022-10-06 19:12:03.983736+00:00,PODCAST,The Wellfocused Podcast: Ep. 38 - Is Sitting The New Smoking?,"On this episode of The Wellfocused Podcast, I dissect a couple research articles that tackle the ever-growing question: Is Sitting The New Smoking? With an increase in remote work as a result of the COVID-19 pandemic, it is important to consider the risks that come with excessive sitting. However, is this more dangerous than smoking, as this trendy question seems to imply?",Mitch Sherman,5.0,9
9,f48a9295-0573-4244-86bb-c7b03eb1a9b4,2021-07-16 18:18:08.369268+00:00,PODCAST,"Wellfocused Podcast: Season 1, Episode 3-Nutrition and Metabolic Disease in the Midst of a Pandemic with Dr. Colleen Tewksbury","On this episode of The Wellfocused Podcast, we are joined by Dr. Colleen Tewksbury, a Senior Research Investigator at the Perelman School of Medicine at the University of Pennsylvania and the Bariatric Program Manager at the university's health system. Dr. Tewksbury shares some insights on the presence of obesity in our communities, the effect of the pandemic, and altering stigmas surrounding obesity as a disease.",Mitchell Sherman and Dr. Colleen Tewksbury,35.0,8
